"Id","RequestId","ProductId","Quantity"
"7079","4162","2443","6"
"7080","1687","3709","12"
"7081","2975","1876","4"
"7082","6677","189","16"
"7083","5465","4552","13"
"7084","2910","808","10"
"7085","4820","2692","6"
"7086","3742","1103","13"
"7087","4176","2803","13"
"7088","1587","3141","12"
"7089","8686","7","23"
"7090","1213","528","20"
"7091","2494","3394","9"
"7092","7743","2299","2"
"7093","2039","1411","7"
"7094","4861","2692","24"
"7095","7573","830","17"
"7096","7204","2927","1"
"7097","5523","5041","12"
"7098","2619","1668","1"
"7099","8088","1241","1"
"7100","3800","2568","24"
"7101","1962","4609","11"
"7102","8532","554","9"
"7103","6596","23","14"
"7104","8711","740","10"
"7105","8093","3997","13"
"7106","5652","6241","13"
"7107","8364","3438","22"
"7108","1457","5322","18"
"7109","6923","3286","6"
"7110","4225","4634","15"
"7111","4843","6299","13"
"7112","1412","4607","12"
"7113","4943","2105","10"
"7114","7245","873","13"
"7115","8071","2250","9"
"7116","5787","5351","9"
"7117","388","5704","10"
"7118","1462","2949","5"
"7119","3444","1157","10"
"7120","7063","407","23"
"7121","1329","4188","21"
"7122","6054","4249","15"
"7123","6501","5069","19"
"7124","4353","6092","7"
"7125","432","1039","4"
"7126","854","4286","22"
"7127","1862","4438","20"
"7128","7562","4782","7"
"7129","3791","2773","12"
"7130","865","1215","9"
"7131","5274","6469","12"
"7132","1881","1056","15"
"7133","6003","6176","24"
"7134","6299","1989","3"
"7135","8753","2224","4"
"7136","3191","3013","1"
"7137","2074","685","12"
"7138","6464","4205","19"
"7139","8306","2383","20"
"7140","2393","4558","23"
"7141","4904","1205","3"
"7142","7298","1308","23"
"7143","8304","5114","20"
"7144","3828","4796","9"
"7145","1531","3714","2"
"7146","8154","1941","5"
"7147","6689","4775","20"
"7148","4755","4480","12"
"7149","4364","6400","13"
"7150","6929","3406","18"
"7151","4264","549","2"
"7152","2374","5699","18"
"7153","8014","3077","4"
"7154","4995","2743","5"
"7155","7145","6440","17"
"7156","6516","893","21"
"7157","4731","5219","9"
"7158","3015","6347","2"
"7159","6313","152","19"
"7160","1099","4250","3"
"7161","3112","3133","4"
"7162","304","6323","6"
"7163","5369","746","20"
"7164","799","2344","23"
"7165","1576","1624","8"
"7166","6814","2953","2"
"7167","2473","3818","3"
"7168","167","173","1"
"7169","1042","5194","23"
"7170","4582","1574","4"
"7171","2868","1111","23"
"7172","5486","1278","10"
"7173","5525","4033","10"
"7174","5844","3349","2"
"7175","440","4575","6"
"7176","4994","5455","24"
"7177","7709","645","10"
"7178","5238","5703","3"
"7179","8653","6391","5"
"7180","5278","1787","18"
"7181","2549","907","3"
"7182","3635","4672","23"
"7183","5935","2371","20"
"7184","5606","5027","16"
"7185","8395","396","13"
"7186","884","6297","19"
"7187","7590","1095","21"
"7188","6753","1381","21"
"7189","7936","383","12"
"7190","8342","2367","14"
"7191","6831","4075","17"
"7192","3851","1605","4"
"7193","2155","4637","5"
"7194","7328","3947","14"
"7195","6300","2783","25"
"7196","1975","3563","9"
"7197","2648","5487","6"
"7198","3700","1326","22"
"7199","6028","2469","3"
"7200","4317","368","25"
"7201","6904","4012","14"
"7202","7186","4989","2"
"7203","4645","6053","17"
"7204","5225","594","15"
"7205","7268","2347","9"
"7206","2034","3273","10"
"7207","2116","4159","1"
"7208","7354","152","6"
"7209","8319","2150","16"
"7210","7703","2868","18"
"7211","8433","3311","21"
"7212","2963","4076","5"
"7213","8658","4474","20"
"7214","4876","2451","20"
"7215","3904","396","18"
"7216","2956","6016","6"
"7217","8017","1016","25"
"7218","2032","5574","17"
"7219","2691","5760","9"
"7220","571","1785","14"
"7221","7517","1093","24"
"7222","4254","2998","16"
"7223","1773","2131","16"
"7224","5884","5352","1"
"7225","2064","1084","23"
"7226","8340","665","9"
"7227","3377","2122","13"
"7228","6832","754","22"
"7229","7521","4570","16"
"7230","5143","6041","12"
"7231","6826","6119","11"
"7232","5821","4716","21"
"7233","6383","5583","1"
"7234","5206","4043","1"
"7235","3492","943","9"
"7236","2413","3733","12"
"7237","8238","3474","15"
"7238","2800","5265","15"
"7239","226","5768","16"
"7240","3761","5982","3"
"7241","3062","3275","6"
"7242","2665","6386","9"
"7243","5025","5974","7"
"7244","1218","2445","7"
"7245","2636","1615","2"
"7246","1614","5947","12"
"7247","3327","797","14"
"7248","4646","5591","6"
"7249","2504","5144","14"
"7250","5266","3275","22"
"7251","6141","5244","20"
"7252","7936","2049","15"
"7253","5724","4632","19"
"7254","5726","540","3"
"7255","594","1472","10"
"7256","1410","2497","5"
"7257","2023","3190","13"
"7258","1996","2330","1"
"7259","1547","3096","19"
"7260","2909","1295","3"
"7261","4241","4651","17"
"7262","6591","2413","20"
"7263","3324","3752","3"
"7264","2961","4233","24"
"7265","4254","1191","11"
"7266","8271","6447","1"
"7267","3383","3724","13"
"7268","8726","4111","2"
"7269","335","3212","16"
"7270","1103","1875","16"
"7271","3372","5551","7"
"7272","3630","2679","12"
"7273","5278","958","16"
"7274","3067","2337","2"
"7275","6019","5779","2"
"7276","246","2157","7"
"7277","6994","614","19"
"7278","3921","5518","7"
"7279","5023","1637","12"
"7280","34","2089","8"
"7281","3216","1716","3"
"7282","39","4312","18"
"7283","7311","3166","12"
"7284","7460","3844","11"
"7285","729","1694","7"
"7286","8235","4799","5"
"7287","6372","5970","12"
"7288","2937","1267","15"
"7289","5568","2484","1"
"7290","3728","4102","7"
"7291","1264","1546","13"
"7292","3482","1341","11"
"7293","8035","4667","7"
"7294","6940","4459","17"
"7295","5468","3926","14"
"7296","6461","1014","3"
"7297","7680","1840","1"
"7298","2809","589","25"
"7299","2174","1492","11"
"7300","1850","4073","25"
"7301","214","4926","9"
"7302","6239","5664","5"
"7303","5507","5476","21"
"7304","3244","5925","13"
"7305","8582","3696","2"
"7306","1493","2516","6"
"7307","8915","6446","16"
"7308","7490","5095","20"
"7309","5432","1562","8"
"7310","2618","6269","22"
"7311","8355","2218","11"
"7312","5107","4603","16"
"7313","1602","370","9"
"7314","1010","4924","3"
"7315","3631","4132","22"
"7316","6143","2635","25"
"7317","3862","3931","10"
"7318","332","4626","5"
"7319","3722","6157","19"
"7320","6608","3587","14"
"7321","4288","6427","3"
"7322","2018","6372","1"
"7323","7190","5493","4"
"7324","5064","2477","8"
"7325","3887","6325","11"
"7326","7808","923","10"
"7327","7593","5016","11"
"7328","7140","1453","5"
"7329","6236","2949","17"
"7330","7996","1943","11"
"7331","1527","2542","16"
"7332","505","5978","19"
"7333","2162","4961","2"
"7334","843","1034","15"
"7335","7464","709","3"
"7336","38","5578","8"
"7337","7810","1495","8"
"7338","7118","4670","21"
"7339","1485","240","21"
"7340","3975","25","15"
"7341","8008","3951","11"
"7342","1246","3549","12"
"7343","7150","1200","8"
"7344","6650","3421","9"
"7345","4068","5041","16"
"7346","2263","2652","19"
"7347","6624","4999","4"
"7348","892","3609","17"
"7349","2921","4659","11"
"7350","5324","903","6"
"7351","7569","293","3"
"7352","7040","2699","2"
"7353","2560","2881","6"
"7354","6815","6039","1"
"7355","2072","127","6"
"7356","1233","2519","25"
"7357","4429","5400","6"
"7358","6703","4143","8"
"7359","6066","1777","25"
"7360","2811","630","12"
"7361","3288","1115","1"
"7362","291","2943","11"
"7363","5137","3764","22"
"7364","5940","1515","9"
"7365","250","599","2"
"7366","7589","1039","3"
"7367","3062","1215","13"
"7368","4939","6393","16"
"7369","8405","3574","25"
"7370","6348","2705","16"
"7371","50","829","9"
"7372","2858","2260","17"
"7373","4371","3824","7"
"7374","5311","2540","17"
"7375","5866","4054","12"
"7376","4879","1767","24"
"7377","3010","2855","19"
"7378","3925","4170","15"
"7379","419","3294","21"
"7380","5037","2614","23"
"7381","93","3045","17"
"7382","5143","5576","20"
"7383","4576","6071","9"
"7384","5482","5143","10"
"7385","6626","2696","22"
"7386","2865","5288","10"
"7387","576","1221","15"
"7388","6545","3039","14"
"7389","900","4926","16"
"7390","716","3241","25"
"7391","2766","3321","15"
"7392","3494","1822","23"
"7393","3723","3431","11"
"7394","8773","1357","24"
"7395","4533","4199","11"
"7396","4987","459","24"
"7397","5785","2737","16"
"7398","6140","2426","2"
"7399","1467","1805","3"
"7400","7129","3330","3"
"7401","1746","5462","3"
"7402","2152","5090","8"
"7403","6255","5542","17"
"7404","6005","255","20"
"7405","5299","5030","10"
"7406","5132","6009","25"
"7407","1345","6097","1"
"7408","2504","2907","20"
"7409","2646","4617","23"
"7410","4103","1659","9"
"7411","3146","2685","17"
"7412","1225","3583","24"
"7413","3572","4520","12"
"7414","1539","3295","11"
"7415","3377","3980","20"
"7416","3446","5040","21"
"7417","2787","2643","23"
"7418","4423","5049","9"
"7419","1600","4050","16"
"7420","6680","1912","16"
"7421","3914","4510","23"
"7422","6401","4386","4"
"7423","8852","2198","17"
"7424","528","864","23"
"7425","7002","2363","1"
"7426","2579","2866","7"
"7427","8722","6375","17"
"7428","8583","3564","4"
"7429","7359","2298","22"
"7430","2602","1967","24"
"7431","6767","1806","23"
"7432","8792","62","1"
"7433","7651","3372","10"
"7434","4025","6407","1"
"7435","4682","1895","22"
"7436","556","5724","19"
"7437","7595","960","23"
"7438","1390","6196","18"
"7439","4832","3231","5"
"7440","3682","6415","12"
"7441","924","3344","16"
"7442","8810","1507","7"
"7443","664","6223","19"
"7444","7640","5241","9"
"7445","4642","2858","15"
"7446","4041","1724","23"
"7447","70","4207","25"
"7448","5395","4552","22"
"7449","7622","6130","3"
"7450","6528","4206","14"
"7451","3068","2784","22"
"7452","5206","1830","8"
"7453","2121","3927","15"
"7454","5002","5086","18"
"7455","8978","5216","11"
"7456","3138","1477","18"
"7457","1280","2544","9"
"7458","6038","3239","25"
"7459","4308","6409","13"
"7460","4717","1659","1"
"7461","1181","4060","2"
"7462","4330","39","7"
"7463","977","4502","7"
"7464","2733","4124","11"
"7465","8551","2827","8"
"7466","4181","3429","7"
"7467","8522","1699","20"
"7468","3352","47","23"
"7469","5367","2565","20"
"7470","3550","832","25"
"7471","7426","184","12"
"7472","253","3739","13"
"7473","4986","4519","25"
"7474","6058","797","6"
"7475","3022","3014","25"
"7476","5475","5935","8"
"7477","1225","1651","18"
"7478","1872","3994","14"
"7479","6086","285","6"
"7480","7151","3651","7"
"7481","8537","2714","20"
"7482","607","6232","7"
"7483","4943","4489","2"
"7484","7736","3246","4"
"7485","6911","2014","8"
"7486","203","3588","9"
"7487","6267","4694","3"
"7488","1996","3944","23"
"7489","689","4287","15"
"7490","4301","2591","20"
"7491","4462","2932","15"
"7492","8632","2525","6"
"7493","6234","1002","12"
"7494","1110","2151","3"
"7495","7740","748","25"
"7496","4066","5685","4"
"7497","2357","6337","2"
"7498","4544","4424","19"
"7499","954","328","21"
"7500","2287","1528","17"
"7501","1062","2073","12"
"7502","4693","4927","17"
"7503","4014","3391","5"
"7504","3826","4443","17"
"7505","1194","2959","15"
"7506","8166","63","23"
"7507","7083","3046","7"
"7508","8021","5846","23"
"7509","6173","5435","19"
"7510","5826","1862","25"
"7511","1603","5030","11"
"7512","5633","4787","3"
"7513","7057","553","6"
"7514","693","3885","19"
"7515","1358","2436","2"
"7516","5713","4545","4"
"7517","8548","4511","25"
"7518","2721","3752","24"
"7519","353","2487","5"
"7520","6979","3802","1"
"7521","6418","103","17"
"7522","5579","3836","6"
"7523","2588","5700","16"
"7524","31","191","21"
"7525","1626","257","22"
"7526","2952","4130","12"
"7527","6172","6307","4"
"7528","5253","5810","17"
"7529","2941","828","4"
"7530","8890","935","25"
"7531","8285","2712","2"
"7532","1505","4486","24"
"7533","4702","5360","9"
"7534","3","4254","15"
"7535","6285","4425","9"
"7536","3006","2457","23"
"7537","699","2016","3"
"7538","6308","3527","15"
"7539","3673","1424","21"
"7540","1349","5857","13"
"7541","2412","1610","7"
"7542","8325","5974","20"
"7543","6465","625","17"
"7544","8933","4703","20"
"7545","1329","855","22"
"7546","681","1279","6"
"7547","3896","1457","17"
"7548","6890","5500","10"
"7549","7872","2994","23"
"7550","4403","6013","2"
"7551","260","2093","6"
"7552","1857","5082","11"
"7553","655","2578","14"
"7554","3674","4053","9"
"7555","314","5267","4"
"7556","3319","3631","19"
"7557","1780","2400","24"
"7558","8844","5532","3"
"7559","4417","359","4"
"7560","8185","2998","12"
"7561","789","562","14"
"7562","1804","1129","7"
"7563","6528","2718","8"
"7564","2454","6488","23"
"7565","737","3855","22"
"7566","3306","3770","13"
"7567","7086","5375","24"
"7568","5196","3370","10"
"7569","2490","4104","25"
"7570","4039","887","6"
"7571","5068","2162","17"
"7572","2265","1787","25"
"7573","6060","592","9"
"7574","1473","1968","15"
"7575","983","337","24"
"7576","7051","4410","12"
"7577","5191","5981","12"
"7578","7660","2921","1"
"7579","4553","4591","12"
"7580","8108","2689","7"
"7581","5172","3308","8"
"7582","3012","1691","23"
"7583","3844","5563","15"
"7584","7465","1553","15"
"7585","3661","1114","5"
"7586","8027","3079","17"
"7587","7907","2495","2"
"7588","3","3127","20"
"7589","5568","3396","11"
"7590","8050","4121","10"
"7591","1133","2980","6"
"7592","7400","1042","22"
"7593","5982","3592","4"
"7594","2054","184","19"
"7595","7056","3432","19"
"7596","1964","3257","13"
"7597","8872","5929","9"
"7598","5673","1976","4"
"7599","8931","5997","12"
"7600","3435","3993","13"
"7601","4374","4056","5"
"7602","7019","1808","19"
"7603","57","1098","16"
"7604","2660","93","13"
"7605","3233","4068","12"
"7606","2245","152","23"
"7607","4898","5559","25"
"7608","8118","3669","1"
"7609","6579","4109","17"
"7610","2367","3463","23"
"7611","2755","2412","14"
"7612","7479","564","11"
"7613","2334","4689","19"
"7614","8667","1298","5"
"7615","8559","3901","5"
"7616","4187","3019","23"
"7617","6023","1200","17"
"7618","1448","1437","10"
"7619","5493","4167","9"
"7620","1985","3951","17"
"7621","2908","6134","22"
"7622","6793","5424","16"
"7623","2169","6262","18"
"7624","5297","3863","10"
"7625","5001","814","1"
"7626","100","6471","13"
"7627","7673","5972","22"
"7628","174","2017","11"
"7629","2479","2162","5"
"7630","8743","981","1"
"7631","2990","5241","10"
"7632","1204","5173","25"
"7633","2877","4556","22"
"7634","6811","2947","14"
"7635","3556","1520","24"
"7636","3850","1360","10"
"7637","7650","1845","10"
"7638","2941","48","15"
"7639","8840","3666","22"
"7640","703","4642","3"
"7641","5745","1461","10"
"7642","1940","2660","24"
"7643","5275","6272","2"
"7644","6049","2672","10"
"7645","2819","1198","24"
"7646","4828","668","13"
"7647","7697","4723","18"
"7648","8997","110","21"
"7649","2512","5705","9"
"7650","8661","6356","11"
"7651","4464","3115","13"
"7652","4310","4877","7"
"7653","7679","4187","18"
"7654","1314","5672","14"
"7655","1510","5382","16"
"7656","2013","4822","13"
"7657","1230","3709","4"
"7658","3017","4204","14"
"7659","7671","1605","2"
"7660","4451","5795","15"
"7661","5587","1407","20"
"7662","2353","5614","11"
"7663","2895","1627","19"
"7664","2750","3192","9"
"7665","2406","5068","18"
"7666","319","1137","5"
"7667","8495","4217","5"
"7668","4216","5860","5"
"7669","2750","6064","12"
"7670","4269","4059","13"
"7671","418","6305","19"
"7672","8191","3548","9"
"7673","1909","2135","10"
"7674","8660","1032","11"
"7675","5605","4103","4"
"7676","1748","2628","8"
"7677","857","2052","16"
"7678","4867","626","23"
"7679","4457","2957","21"
"7680","244","2233","15"
"7681","4282","478","12"
"7682","4610","3684","9"
"7683","6776","5545","3"
"7684","3565","150","5"
"7685","5028","459","24"
"7686","2332","1742","9"
"7687","6848","1127","21"
"7688","3940","5745","18"
"7689","1885","4603","15"
"7690","7405","5512","18"
"7691","5823","6393","4"
"7692","4842","506","10"
"7693","907","5796","21"
"7694","4620","4971","25"
"7695","7423","508","21"
"7696","7780","4127","13"
"7697","222","3367","6"
"7698","258","2932","7"
"7699","1721","6330","12"
"7700","8397","287","4"
"7701","6346","4761","21"
"7702","3729","3132","2"
"7703","5946","5877","23"
"7704","6984","4425","23"
"7705","6326","5480","2"
"7706","1040","4668","14"
"7707","1313","3810","11"
"7708","2507","6407","22"
"7709","6802","4299","19"
"7710","4832","4858","3"
"7711","7351","2678","10"
"7712","4456","4906","13"
"7713","6867","3948","2"
"7714","8123","3785","9"
"7715","2423","4835","6"
"7716","5027","2509","5"
"7717","1718","1618","14"
"7718","3423","3584","10"
"7719","5801","3786","10"
"7720","7224","4688","15"
"7721","4207","2816","15"
"7722","5655","1754","16"
"7723","3023","2899","23"
"7724","2836","5647","24"
"7725","5749","5686","9"
"7726","2438","2676","16"
"7727","5021","2358","10"
"7728","4012","3668","15"
"7729","8798","3552","24"
"7730","5650","4288","20"
"7731","1405","4074","12"
"7732","4897","5304","9"
"7733","1813","2378","17"
"7734","4348","115","13"
"7735","4742","2352","18"
"7736","4120","5930","19"
"7737","6288","3423","9"
"7738","2240","1037","7"
"7739","6067","3792","14"
"7740","6779","3355","25"
"7741","4427","3703","10"
"7742","6452","4636","7"
"7743","2624","4038","6"
"7744","2184","5170","22"
"7745","4612","925","8"
"7746","6691","3841","1"
"7747","3830","2315","5"
"7748","2985","3213","1"
"7749","7199","815","21"
"7750","4857","181","23"
"7751","8596","4739","14"
"7752","4317","4836","6"
"7753","6363","2021","4"
"7754","4428","3054","13"
"7755","5421","486","5"
"7756","6688","5158","16"
"7757","4782","5789","25"
"7758","117","6440","22"
"7759","4783","4342","2"
"7760","7239","2507","5"
"7761","2098","3374","4"
"7762","8466","5583","5"
"7763","7222","4663","20"
"7764","6299","1650","16"
"7765","5605","5921","21"
"7766","8241","6466","9"
"7767","2357","1963","15"
"7768","4877","5520","14"
"7769","7229","5506","19"
"7770","7679","1712","24"
"7771","3940","2621","7"
"7772","3078","86","20"
"7773","8495","5118","22"
"7774","2994","3840","6"
"7775","5468","1403","6"
"7776","6511","3587","5"
"7777","5906","3358","7"
"7778","661","2597","16"
"7779","6055","5143","18"
"7780","1775","3059","23"
"7781","1165","6039","19"
"7782","2815","1443","10"
"7783","5296","4352","17"
"7784","3942","5276","20"
"7785","703","6112","13"
"7786","7007","2571","13"
"7787","4505","1961","18"
"7788","847","6126","1"
"7789","3190","5663","10"
"7790","8935","1655","1"
"7791","8550","382","2"
"7792","540","1748","7"
"7793","1705","1079","13"
"7794","3821","6421","25"
"7795","2596","5255","18"
"7796","7017","2693","19"
"7797","3463","5944","16"
"7798","5738","895","12"
"7799","8116","2562","4"
"7800","8367","6272","22"
"7801","4515","1500","15"
"7802","2544","6118","6"
"7803","5052","649","4"
"7804","4733","6035","8"
"7805","8851","2067","13"
"7806","3741","2074","24"
"7807","2064","677","12"
"7808","7148","4598","22"
"7809","3450","3255","10"
"7810","254","3624","1"
"7811","1101","3329","4"
"7812","8446","1262","9"
"7813","3534","4824","25"
"7814","7118","1282","3"
"7815","4255","5939","13"
"7816","706","3841","6"
"7817","3743","5503","17"
"7818","5214","5508","12"
"7819","595","4565","15"
"7820","4819","5165","19"
"7821","8282","5924","12"
"7822","2609","6273","3"
"7823","6137","1260","2"
"7824","8280","5206","7"
"7825","8643","71","20"
"7826","3292","1341","16"
"7827","4646","3936","14"
"7828","5858","4706","16"
"7829","5231","5099","24"
"7830","8662","3272","5"
"7831","2206","772","12"
"7832","4641","4183","20"
"7833","8688","702","14"
"7834","5455","5356","20"
"7835","3960","4238","23"
"7836","7949","4199","21"
"7837","3194","5070","16"
"7838","4842","5768","9"
"7839","7170","1273","15"
"7840","3958","5867","1"
"7841","5692","182","4"
"7842","6723","4316","15"
"7843","1164","2143","2"
"7844","5810","6427","24"
"7845","194","5292","21"
"7846","8413","4745","21"
"7847","4883","2557","16"
"7848","2047","4206","1"
"7849","7022","4876","6"
"7850","670","6326","24"
"7851","7086","390","11"
"7852","7071","4874","11"
"7853","417","6135","24"
"7854","4603","5297","8"
"7855","3310","6428","16"
"7856","5136","1297","11"
"7857","484","5613","10"
"7858","608","2323","21"
"7859","7827","3958","25"
"7860","6139","4026","24"
"7861","3147","2135","3"
"7862","6232","704","15"
"7863","5929","4383","24"
"7864","2129","1623","1"
"7865","8398","2981","13"
"7866","6641","2729","13"
"7867","3991","529","18"
"7868","6703","1549","12"
"7869","7311","1891","1"
"7870","6262","4682","1"
"7871","4595","3468","6"
"7872","412","2177","5"
"7873","550","3245","2"
"7874","7913","6484","5"
"7875","3089","1181","11"
"7876","1985","1165","24"
"7877","7516","1754","23"
"7878","8521","4323","7"
"7879","8648","4742","22"
"7880","2056","3355","24"
"7881","4791","4039","14"
"7882","4240","730","9"
"7883","5817","3146","9"
"7884","1654","6193","17"
"7885","1608","477","8"
"7886","2165","4454","22"
"7887","7352","1018","2"
"7888","6260","4064","3"
"7889","4857","2537","15"
"7890","4741","3568","11"
"7891","5228","3307","25"
"7892","2333","5442","5"
"7893","7697","4789","13"
"7894","4360","1523","24"
"7895","4593","2307","5"
"7896","1103","4143","19"
"7897","1720","5188","11"
"7898","1468","6180","18"
"7899","7294","5998","3"
"7900","5245","3825","20"
"7901","2277","1080","18"
"7902","4796","6204","12"
"7903","6793","1410","23"
"7904","3792","1724","13"
"7905","513","2383","12"
"7906","3199","4759","10"
"7907","7030","2828","3"
"7908","843","3712","12"
"7909","4961","6388","21"
"7910","1970","1215","7"
"7911","2050","2932","14"
"7912","8129","5375","16"
"7913","6167","492","19"
"7914","2966","1576","5"
"7915","2953","3156","5"
"7916","461","5682","6"
"7917","48","5247","13"
"7918","3960","3456","7"
"7919","3099","6142","24"
"7920","4827","4466","5"
"7921","6881","1312","3"
"7922","3339","2592","17"
"7923","8757","4997","17"
"7924","7810","6064","21"
"7925","7326","484","13"
"7926","1958","4731","4"
"7927","7621","1934","2"
"7928","4928","6156","15"
"7929","2041","5906","15"
"7930","6231","2428","7"
"7931","1047","872","3"
"7932","2769","5512","23"
"7933","5015","2841","18"
"7934","7293","1513","3"
"7935","1780","2890","22"
"7936","1438","3011","25"
"7937","2119","4941","8"
"7938","3708","3769","3"
"7939","5384","5809","13"
"7940","3316","77","11"
"7941","5802","5054","14"
"7942","7969","3061","4"
"7943","2766","5552","5"
"7944","7040","371","3"
"7945","2790","2477","9"
"7946","8905","4781","12"
"7947","8396","1488","13"
"7948","1494","457","3"
"7949","4453","4849","16"
"7950","7539","5075","21"
"7951","7012","4560","6"
"7952","6499","4852","11"
"7953","5879","6280","5"
"7954","6106","3890","13"
"7955","4068","2563","25"
"7956","5081","2413","6"
"7957","3337","3045","10"
"7958","1353","3877","23"
"7959","2609","4528","23"
"7960","5538","1332","16"
"7961","8393","1889","16"
"7962","171","590","13"
"7963","216","3603","15"
"7964","6745","155","19"
"7965","2446","5751","2"
"7966","6210","2176","6"
"7967","1814","2487","10"
"7968","1055","5773","23"
"7969","5615","141","3"
"7970","4461","6327","14"
"7971","2657","4425","10"
"7972","4473","2447","3"
"7973","8712","1771","8"
"7974","3871","3387","9"
"7975","6661","2360","14"
"7976","5394","5573","14"
"7977","8154","2931","11"
"7978","8009","3984","14"
"7979","5031","6278","6"
"7980","2129","3580","21"
"7981","7276","789","12"
"7982","4488","4526","8"
"7983","6099","2828","5"
"7984","4831","4764","11"
"7985","1040","5757","19"
"7986","5459","5567","21"
"7987","5869","369","23"
"7988","1316","5028","2"
"7989","6368","4715","7"
"7990","1447","5877","3"
"7991","3542","4158","18"
"7992","105","3533","25"
"7993","519","2450","4"
"7994","454","3822","16"
"7995","6932","5511","8"
"7996","3716","309","22"
"7997","3128","5299","23"
"7998","139","4507","25"
"7999","4620","4699","24"
"8000","3675","2199","16"
"8001","481","5528","8"
"8002","3018","235","21"
"8003","6398","5319","9"
"8004","568","430","8"
"8005","4663","2744","23"
"8006","7810","3949","19"
"8007","6169","487","5"
"8008","248","357","7"
"8009","3221","4845","12"
"8010","4855","1408","25"
"8011","6150","65","23"
"8012","3076","5368","15"
"8013","4679","2609","21"
"8014","108","3566","23"
"8015","4241","1419","25"
"8016","1798","4397","4"
"8017","4198","3620","8"
"8018","1047","2458","5"
"8019","5824","3589","13"
"8020","269","321","18"
"8021","7927","6427","17"
"8022","6219","2289","10"
"8023","3923","5816","21"
"8024","2325","1083","11"
"8025","5079","2339","21"
"8026","2678","598","6"
"8027","1888","4954","23"
"8028","2083","5206","12"
"8029","1102","1242","12"
"8030","2082","5365","17"
"8031","6103","4341","23"
"8032","4901","5423","20"
"8033","8930","1387","7"
"8034","3061","1305","10"
"8035","1111","3961","18"
"8036","6336","1369","19"
"8037","1154","1374","19"
"8038","5446","47","12"
"8039","2826","3123","24"
"8040","5844","5396","9"
"8041","3575","2461","3"
"8042","2654","2125","12"
"8043","7069","316","11"
"8044","450","5786","10"
"8045","7918","6373","19"
"8046","3692","5562","15"
"8047","6585","6028","25"
"8048","1274","1614","23"
"8049","8694","415","11"
"8050","6630","6500","23"
"8051","7423","1597","4"
"8052","4560","1873","24"
"8053","748","2603","20"
"8054","8911","2186","15"
"8055","3778","3979","16"
"8056","8770","3642","24"
"8057","2294","1345","8"
"8058","2195","3589","18"
"8059","3432","610","15"
"8060","6213","4201","17"
"8061","4964","412","4"
"8062","2957","4619","8"
"8063","2726","3703","19"
"8064","6228","343","11"
"8065","3067","2290","12"
"8066","2883","3441","21"
"8067","7229","2868","9"
"8068","3962","4403","3"
"8069","6739","772","9"
"8070","1250","4887","18"
"8071","3759","3740","18"
"8072","695","5640","5"
"8073","8145","5474","23"
"8074","4512","65","19"
"8075","2093","4872","12"
"8076","515","1691","17"
"8077","5242","5556","24"
"8078","661","4497","14"
"8079","2961","73","8"
"8080","4479","917","23"
"8081","8503","4154","18"
"8082","8573","3633","12"
"8083","2968","2254","16"
"8084","6412","3581","4"
"8085","2969","2967","14"
"8086","3541","5291","10"
"8087","8874","4863","20"
"8088","5010","989","24"
"8089","4547","2577","13"
"8090","4141","3869","19"
"8091","584","2853","6"
"8092","6417","6034","23"
"8093","6441","6092","8"
"8094","7840","3162","14"
"8095","316","882","18"
"8096","3738","5783","14"
"8097","3598","3422","6"
"8098","6241","1686","1"
"8099","6705","6345","12"
"8100","1376","5198","7"
"8101","1329","631","5"
"8102","7026","340","12"
"8103","5885","6467","6"
"8104","2831","3437","17"
"8105","6767","1615","7"
"8106","7894","2203","9"
"8107","7237","3685","9"
"8108","4780","2999","16"
"8109","3763","1423","6"
"8110","3227","5716","23"
"8111","4557","6319","13"
"8112","3112","1029","11"
"8113","5663","2855","4"
"8114","500","4773","2"
"8115","385","54","5"
"8116","1789","5558","3"
"8117","846","6431","16"
"8118","7356","2739","25"
"8119","8518","5985","18"
"8120","2625","2042","21"
"8121","8946","2792","3"
"8122","1623","5229","21"
"8123","4895","3476","3"
"8124","2049","2346","12"
"8125","3763","4747","1"
"8126","4716","4159","4"
"8127","2273","3173","18"
"8128","1887","3943","8"
"8129","8395","4047","22"
"8130","8440","1766","11"
"8131","6969","2390","17"
"8132","8309","267","9"
"8133","4818","4233","16"
"8134","531","3557","2"
"8135","5897","3521","14"
"8136","414","1082","23"
"8137","391","1420","7"
"8138","6441","5864","25"
"8139","5607","5636","9"
"8140","3289","5877","1"
"8141","4652","2970","20"
"8142","814","274","11"
"8143","6711","2422","13"
"8144","5813","2534","13"
"8145","8679","6226","22"
"8146","2641","5192","14"
"8147","2224","4811","24"
"8148","4760","6109","7"
"8149","7280","4342","1"
"8150","7405","307","2"
"8151","4068","5265","23"
"8152","2536","96","12"
"8153","5601","4899","23"
"8154","8606","2991","19"
"8155","1418","3980","15"
"8156","5443","5260","21"
"8157","2152","1424","10"
"8158","7017","2539","16"
"8159","5724","1030","6"
"8160","3277","2680","17"
"8161","7013","3137","17"
"8162","6243","397","2"
"8163","3930","5090","18"
"8164","509","2210","1"
"8165","1038","1645","22"
"8166","5089","6439","7"
"8167","5087","2968","5"
"8168","5314","4751","2"
"8169","4148","2034","13"
"8170","2439","483","1"
"8171","3389","1598","11"
"8172","705","330","11"
"8173","7293","1421","15"
